TAG17479	-	-	-	-	fig|394503.7.peg.2032	-	-	-	FMN-binding protein
TAG17480	-	-	-	-	fig|394503.7.peg.2033	Ccel_1975	-	-	hypothetical protein
TAG17481	-	-	-	-	fig|394503.7.peg.2035	Ccel_1977	-	-	hypothetical protein
TAG17482	-	-	-	-	fig|394503.7.peg.2039	Ccel_1981	-	-	Na+-driven multidrug efflux pump
TAG17483	-	-	-	-	fig|394503.7.peg.2041	Ccel_1983	-	-	ATP-binding region, ATPase-like:Histidine kinase, HAMP region:Cache:Histidine kinase internal region
TAG17484	-	-	-	-	fig|394503.7.peg.2042	Ccel_1984	-	-	ABC transporter, substrate-binding protein (cluster 2, ribose/xylose/arabinose/galactose)
TAG17485	fig|1094508.3.peg.2275	Tsac_2246	-	-	fig|394503.7.peg.2048	Ccel_1990	-	-	Hydroxyethylthiazole kinase (EC 2.7.1.50)
TAG17486	fig|1094508.3.peg.1461	Tsac_1440	fig|203119.11.peg.628	Cthe_0602	fig|394503.7.peg.2049	Ccel_1991	fig|31899.10.peg.786	786	Phosphomethylpyrimidine synthase ThiC (EC 4.1.99.17)
TAG17487	-	-	-	-	fig|394503.7.peg.204	Ccel_0196	-	-	ABC transporter, permease protein
TAG17488	-	-	-	-	fig|394503.7.peg.2051	Ccel_1993	-	-	hypothetical protein
TAG17489	-	-	-	-	fig|394503.7.peg.2052	Ccel_1994	-	-	hypothetical protein
TAG17490	-	-	-	-	fig|394503.7.peg.2054	Ccel_1996	-	-	hypothetical protein
TAG17491	-	-	-	-	fig|394503.7.peg.2057	Ccel_1999	-	-	hypothetical protein
TAG17492	-	-	-	-	fig|394503.7.peg.2058	Ccel_2000	-	-	hypothetical protein
TAG17493	-	-	-	-	fig|394503.7.peg.205	Ccel_0197	-	-	Uncharacterized DUF1113 membrane protein family
TAG17494	fig|1094508.3.peg.579	Tsac_0573	fig|203119.11.peg.114	Cthe_0106	fig|394503.7.peg.2061	Ccel_2004	fig|31899.10.peg.994	994	3,4-dihydroxy-2-butanone 4-phosphate synthase (EC 4.1.99.12) / GTP cyclohydrolase II (EC 3.5.4.25)
TAG17495	-	-	-	-	fig|394503.7.peg.2066	Ccel_2010	-	-	Transposase
TAG17496	-	-	-	-	fig|394503.7.peg.2067	Ccel_2011	-	-	Transposase
TAG17497	-	-	-	-	fig|394503.7.peg.2068	Ccel_2012	-	-	conserved repeat domain protein
TAG17498	-	-	-	-	fig|394503.7.peg.2070	Ccel_2014	-	-	hypothetical protein
TAG17499	-	-	-	-	fig|394503.7.peg.2071	Ccel_2015	-	-	hypothetical protein
TAG17500	-	-	-	-	fig|394503.7.peg.2072	Ccel_2016	-	-	Transcriptional regulator, AraC family
TAG17501	-	-	-	-	fig|394503.7.peg.2073	Ccel_2017	-	-	hypothetical protein
TAG17502	-	-	-	-	fig|394503.7.peg.2074	Ccel_2018	-	-	hypothetical protein
TAG17503	-	-	-	-	fig|394503.7.peg.2075	Ccel_2019	-	-	hypothetical protein
TAG17504	-	-	-	-	fig|394503.7.peg.2076	Ccel_2020	-	-	hypothetical protein
TAG17505	-	-	-	-	fig|394503.7.peg.2079	Ccel_2023	-	-	hypothetical protein
TAG17506	-	-	-	-	fig|394503.7.peg.208	-	-	-	hypothetical protein
TAG17507	fig|1094508.3.peg.1822	Tsac_1798	fig|203119.11.peg.510	Cthe_0483	fig|394503.7.peg.2089	Ccel_2033	fig|31899.10.peg.2710	2710	Flagellar biosynthesis protein FliR
TAG17508	-	-	-	-	fig|394503.7.peg.2092	Ccel_2036	-	-	Flagellar biosynthesis protein FliO
TAG17509	-	-	-	-	fig|394503.7.peg.2096	Ccel_2040	-	-	hypothetical protein
TAG17510	-	-	fig|203119.11.peg.500	Cthe_0473	fig|394503.7.peg.2099	Ccel_2043	fig|31899.10.peg.2720	2720	Flagellar operon protein CA_C2155
TAG17511	-	-	-	-	fig|394503.7.peg.2101	Ccel_2045	-	-	Flagellar hook-length control protein FliK
TAG17512	-	-	-	-	fig|394503.7.peg.2102	Ccel_2046	-	-	Flagellar protein FlbB
TAG17513	-	-	fig|203119.11.peg.496	Cthe_0469	fig|394503.7.peg.2103	Ccel_2047	-	-	Flagellar protein FliJ
TAG17514	-	-	-	-	fig|394503.7.peg.2105	Ccel_2049	-	-	Flagellar assembly protein FliH
TAG17515	-	-	-	-	fig|394503.7.peg.2106	Ccel_2050	-	-	Flagellar motor switch protein FliG
TAG17516	-	-	-	-	fig|394503.7.peg.2107	-	-	-	Flagellar motor switch protein FliG
TAG17517	-	-	-	-	fig|394503.7.peg.212	-	-	-	hypothetical protein
TAG17518	fig|1094508.3.peg.1597	Tsac_1575	fig|203119.11.peg.470	Cthe_0445	fig|394503.7.peg.2121	Ccel_2064	fig|31899.10.peg.1242	1242	Cell division protein FtsZ
TAG17519	-	-	-	-	fig|394503.7.peg.2124	Ccel_2067	-	-	Cell division protein FtsQ
TAG17520	-	-	fig|203119.11.peg.466	Cthe_0441	fig|394503.7.peg.2125	-	-	-	UDP-N-acetylglucosamine 1-carboxyvinyltransferase (EC 2.5.1.7)
TAG17521	-	-	-	-	fig|394503.7.peg.2129	Ccel_2072	-	-	hypothetical protein
TAG17522	-	-	-	-	fig|394503.7.peg.2133	Ccel_2076	-	-	putative transmembrane anti-sigma factor
TAG17523	-	-	fig|203119.11.peg.1023	Cthe_0973	fig|394503.7.peg.2135	-	-	-	hypothetical protein
TAG17524	-	-	-	-	fig|394503.7.peg.214	-	-	-	hypothetical protein
TAG17525	-	-	-	-	fig|394503.7.peg.2145	Ccel_2087	-	-	Uncharacterized MFS-type transporter
TAG17526	-	-	-	-	fig|394503.7.peg.2146	Ccel_2088	-	-	hypothetical protein
TAG17527	fig|1094508.3.peg.631	Tsac_0623	-	-	fig|394503.7.peg.2147	Ccel_2089	-	-	Oxidoreductase, short-chain dehydrogenase/reductase family
TAG17528	-	-	-	-	fig|394503.7.peg.2148	Ccel_2090	-	-	Intracellular protease
TAG17529	-	-	-	-	fig|394503.7.peg.2149	Ccel_2091	-	-	UPF0153 protein YeiW
TAG17530	-	-	-	-	fig|394503.7.peg.2158	Ccel_2100	-	-	Methyl-accepting chemotaxis protein
TAG17531	-	-	-	-	fig|394503.7.peg.2166	Ccel_2108	-	-	transposase IS200-like
TAG17532	-	-	-	-	fig|394503.7.peg.216	Ccel_0205	-	-	Methionyl-tRNA synthetase-related protein 2
TAG17533	-	-	-	-	fig|394503.7.peg.2170	Ccel_2112	-	-	ABC transporter, substrate-binding protein (cluster 1, maltose/g3p/polyamine/iron)
TAG17534	-	-	-	-	fig|394503.7.peg.2179	-	-	-	Stage IV sporulation protein A
TAG17535	-	-	-	-	fig|394503.7.peg.217	Ccel_0206	-	-	hypothetical protein
TAG17536	-	-	-	-	fig|394503.7.peg.2180	Ccel_2122	-	-	Site-specific recombinase
TAG17537	-	-	fig|203119.11.peg.1482	Cthe_1400	fig|394503.7.peg.2181	Ccel_2123	-	-	Arabinogalactan endo-1,4-beta-galactanase (EC 3.2.1.89)
TAG17538	-	-	-	-	fig|394503.7.peg.2182	Ccel_2124	-	-	hypothetical protein
TAG17539	-	-	-	-	fig|394503.7.peg.2183	Ccel_2125	-	-	signal transduction histidine kinase regulating citrate/malate metabolism
TAG17540	-	-	-	-	fig|394503.7.peg.2187	-	-	-	hypothetical protein
TAG17541	-	-	-	-	fig|394503.7.peg.218	Ccel_0207	-	-	Transposase
TAG17542	-	-	-	-	fig|394503.7.peg.219	-	-	-	hypothetical protein
TAG17543	-	-	-	-	fig|394503.7.peg.2192	Ccel_2133	-	-	transposase IS200-like
TAG17544	-	-	-	-	fig|394503.7.peg.2197	Ccel_2138	-	-	Spermidine synthase-like protein
TAG17545	-	-	-	-	fig|394503.7.peg.21	Ccel_0019	-	-	hypothetical protein
TAG17546	-	-	-	-	fig|394503.7.peg.2200	-	-	-	Recombinase
TAG17547	-	-	-	-	fig|394503.7.peg.2201	Ccel_2142	-	-	hypothetical protein
TAG17548	-	-	-	-	fig|394503.7.peg.2203	Ccel_2144	-	-	hypothetical protein
TAG17549	-	-	-	-	fig|394503.7.peg.2204	Ccel_2145	-	-	Histidine kinase
TAG17550	-	-	-	-	fig|394503.7.peg.2205	Ccel_2146	-	-	response regulator receiver modulated metal dependent phosphohydrolase
TAG17551	-	-	-	-	fig|394503.7.peg.2206	Ccel_2147	-	-	hypothetical protein
TAG17552	-	-	-	-	fig|394503.7.peg.2207	Ccel_2148	-	-	hypothetical protein
TAG17553	-	-	-	-	fig|394503.7.peg.2208	Ccel_2149	-	-	Integrase, catalytic region
TAG17554	-	-	fig|203119.11.peg.3046	Cthe_2851	fig|394503.7.peg.2209	Ccel_2150	-	-	hypothetical protein
TAG17555	-	-	-	-	fig|394503.7.peg.220	Ccel_0208	-	-	Mobile element protein
TAG17556	-	-	-	-	fig|394503.7.peg.2210	Ccel_2151	-	-	Peptidoglycan-binding domain 1
TAG17557	-	-	-	-	fig|394503.7.peg.2211	-	-	-	YD repeat protein
TAG17558	-	-	-	-	fig|394503.7.peg.2212	Ccel_2153	-	-	Rhs-family protein
TAG17559	-	-	-	-	fig|394503.7.peg.2213	-	-	-	Site-specific recombinase
TAG17560	-	-	-	-	fig|394503.7.peg.2214	Ccel_2154	-	-	Mobile element protein
TAG17561	-	-	-	-	fig|394503.7.peg.2215	-	-	-	hypothetical protein
TAG17562	-	-	-	-	fig|394503.7.peg.2216	Ccel_2155	-	-	Transposase
TAG17563	-	-	-	-	fig|394503.7.peg.2217	Ccel_2156	-	-	Esterase/lipase/thioesterase family protein
TAG17564	fig|1094508.3.peg.247	Tsac_0246	-	-	fig|394503.7.peg.2219	Ccel_2158	-	-	hypothetical protein
TAG17565	-	-	-	-	fig|394503.7.peg.2221	Ccel_2160	-	-	Mobile element protein
TAG17566	-	-	-	-	fig|394503.7.peg.2223	Ccel_2162	-	-	hypothetical protein
TAG17567	-	-	-	-	fig|394503.7.peg.2225	Ccel_2165	-	-	hypothetical protein
TAG17568	-	-	-	-	fig|394503.7.peg.2226	Ccel_2166	-	-	hypothetical protein
TAG17569	-	-	fig|203119.11.peg.3376	Cthe_3162	fig|394503.7.peg.2230	Ccel_2170	-	-	SAM-dependent methyltransferase
TAG17570	fig|1094508.3.peg.635	Tsac_0627	fig|203119.11.peg.3375	Cthe_3161	fig|394503.7.peg.2231	Ccel_2171	fig|31899.10.peg.1707	1707	SSU rRNA pseudouridine(516) synthase (EC 5.4.99.19)
TAG17571	-	-	-	-	fig|394503.7.peg.2233	-	-	-	hypothetical protein
TAG17572	-	-	-	-	fig|394503.7.peg.2234	Ccel_2173	-	-	Putative RNA polymerase sigma factor
TAG17573	-	-	-	-	fig|394503.7.peg.2235	Ccel_2174	-	-	hypothetical protein
TAG17574	-	-	-	-	fig|394503.7.peg.2239	Ccel_2178	-	-	Mobile element protein
TAG17575	-	-	-	-	fig|394503.7.peg.2240	-	-	-	hypothetical protein
TAG17576	-	-	-	-	fig|394503.7.peg.2249	Ccel_2187	-	-	hypothetical protein
TAG17577	-	-	-	-	fig|394503.7.peg.2250	Ccel_2188	-	-	cell wall lytic activity
TAG17578	-	-	-	-	fig|394503.7.peg.2252	Ccel_2190	-	-	hypothetical protein
TAG17579	-	-	-	-	fig|394503.7.peg.2253	Ccel_2191	-	-	hypothetical protein
TAG17580	-	-	-	-	fig|394503.7.peg.2254	Ccel_2192	-	-	Exonuclease
TAG17581	-	-	-	-	fig|394503.7.peg.2255	Ccel_2193	-	-	hypothetical protein
TAG17582	-	-	-	-	fig|394503.7.peg.2257	Ccel_2195	-	-	hypothetical protein
TAG17583	-	-	-	-	fig|394503.7.peg.2258	Ccel_2196	-	-	hypothetical protein
TAG17584	-	-	-	-	fig|394503.7.peg.2259	Ccel_2197	-	-	Ferredoxin
TAG17585	-	-	-	-	fig|394503.7.peg.2260	Ccel_2198	-	-	Transcriptional regulator, MerR family
TAG17586	-	-	-	-	fig|394503.7.peg.2261	Ccel_2199	-	-	Transposase
TAG17587	-	-	-	-	fig|394503.7.peg.2262	Ccel_2200	-	-	Transposase
TAG17588	-	-	-	-	fig|394503.7.peg.2263	-	-	-	hypothetical protein
TAG17589	-	-	-	-	fig|394503.7.peg.2264	Ccel_2201	-	-	hypothetical protein
TAG17590	-	-	fig|203119.11.peg.393	Cthe_0369	fig|394503.7.peg.2267	Ccel_2204	fig|31899.10.peg.2144	2144	hypothetical protein
TAG17591	-	-	-	-	fig|394503.7.peg.2273	Ccel_2210	-	-	hypothetical protein
TAG17592	-	-	-	-	fig|394503.7.peg.2275	Ccel_2212	-	-	hypothetical protein
TAG17593	-	-	-	-	fig|394503.7.peg.2277	Ccel_2214	-	-	hypothetical protein
TAG17594	-	-	-	-	fig|394503.7.peg.2278	-	-	-	hypothetical protein
TAG17595	-	-	-	-	fig|394503.7.peg.2280	Ccel_2216	-	-	hypothetical protein
TAG17596	-	-	-	-	fig|394503.7.peg.2281	Ccel_2217	-	-	hypothetical protein
TAG17597	-	-	-	-	fig|394503.7.peg.2285	Ccel_2221	-	-	protein of unknown function DUF187
TAG17598	-	-	-	-	fig|394503.7.peg.2288	Ccel_2224	-	-	Pyruvate formate-lyase (EC 2.3.1.54)
TAG17599	-	-	-	-	fig|394503.7.peg.2290	Ccel_2226	-	-	beta-1,4-glucanase (cellulase) (EC 3.2.1.4)
TAG17600	-	-	-	-	fig|394503.7.peg.2291	Ccel_2227	-	-	Carboxylic ester hydrolase
TAG17601	-	-	-	-	fig|394503.7.peg.2292	-	-	-	hypothetical protein
TAG17602	-	-	-	-	fig|394503.7.peg.2293	-	-	-	hypothetical protein
TAG17603	-	-	-	-	fig|394503.7.peg.2294	Ccel_2228	-	-	Carboxylic ester hydrolase
TAG17604	-	-	-	-	fig|394503.7.peg.2295	Ccel_2229	-	-	hypothetical protein
TAG17605	-	-	-	-	fig|394503.7.peg.2296	Ccel_2230	-	-	hypothetical protein
TAG17606	-	-	-	-	fig|394503.7.peg.2297	Ccel_2231	-	-	transposase IS200-like
TAG17607	-	-	-	-	fig|394503.7.peg.229	Ccel_0217	-	-	hypothetical protein
TAG17608	-	-	-	-	fig|394503.7.peg.2308	Ccel_2243	-	-	Pectate lyase precursor (EC 4.2.2.2)
TAG17609	-	-	-	-	fig|394503.7.peg.230	Ccel_0218	-	-	Methyltransferase type 11
TAG17610	-	-	-	-	fig|394503.7.peg.231	-	-	-	hypothetical protein
TAG17611	fig|1094508.3.peg.2057	Tsac_2031	fig|203119.11.peg.157	Cthe_0146	fig|394503.7.peg.2311	Ccel_2247	fig|31899.10.peg.2659	2659	3'-to-5' exoribonuclease RNase R
TAG17612	-	-	-	-	fig|394503.7.peg.2312	Ccel_2248	-	-	putative lipoprotein
TAG17613	-	-	-	-	fig|394503.7.peg.2319	-	-	-	hypothetical protein
TAG17614	-	-	-	-	fig|394503.7.peg.2320	-	-	-	hypothetical protein
TAG17615	-	-	-	-	fig|394503.7.peg.2321	-	-	-	hypothetical protein
TAG17616	-	-	-	-	fig|394503.7.peg.2323	-	-	-	hypothetical protein
TAG17617	-	-	-	-	fig|394503.7.peg.2324	Ccel_2258	-	-	hypothetical protein
TAG17618	-	-	-	-	fig|394503.7.peg.2327	Ccel_2261	-	-	hypothetical protein
TAG17619	-	-	-	-	fig|394503.7.peg.2328	Ccel_2262	-	-	Pentapeptide repeat family protein
TAG17620	-	-	-	-	fig|394503.7.peg.2329	Ccel_2263	-	-	hypothetical protein
TAG17621	-	-	-	-	fig|394503.7.peg.232	Ccel_0219	-	-	Methyl-accepting chemotaxis sensor/transducer protein
TAG17622	-	-	-	-	fig|394503.7.peg.2330	Ccel_2264	-	-	hypothetical protein
TAG17623	-	-	-	-	fig|394503.7.peg.2332	Ccel_2266	-	-	hypothetical protein
TAG17624	-	-	-	-	fig|394503.7.peg.2333	-	-	-	hypothetical protein
TAG17625	-	-	-	-	fig|394503.7.peg.2334	-	-	-	hypothetical protein
TAG17626	-	-	-	-	fig|394503.7.peg.2335	Ccel_2269	-	-	Two-component system sensor histidine kinase
TAG17627	-	-	-	-	fig|394503.7.peg.2336	-	-	-	hypothetical protein
TAG17628	-	-	-	-	fig|394503.7.peg.2337	Ccel_2270	-	-	Two-component transcriptional response regulator, LuxR family
TAG17629	-	-	-	-	fig|394503.7.peg.2338	Ccel_2271	-	-	Protein translocase subunit SecA paralog 1
TAG17630	-	-	-	-	fig|394503.7.peg.233	Ccel_0220	-	-	Integrase, catalytic region
TAG17631	-	-	-	-	fig|394503.7.peg.2340	Ccel_2273	-	-	Enoyl-[acyl-carrier-protein] reductase
TAG17632	-	-	-	-	fig|394503.7.peg.2342	-	-	-	hypothetical protein
TAG17633	-	-	-	-	fig|394503.7.peg.234	Ccel_0221	-	-	Methyl-accepting chemotaxis sensor/transducer protein
TAG17634	-	-	-	-	fig|394503.7.peg.2351	Ccel_2283	-	-	hypothetical protein
TAG17635	-	-	-	-	fig|394503.7.peg.2362	Ccel_2294	-	-	Pyrophosphate-energized proton pump (EC 3.6.1.1)
TAG17636	-	-	-	-	fig|394503.7.peg.2365	-	-	-	hypothetical protein
TAG17637	-	-	-	-	fig|394503.7.peg.2366	Ccel_2297	-	-	Integral membrane protein TerC
TAG17638	-	-	-	-	fig|394503.7.peg.2367	-	-	-	hypothetical protein
TAG17639	-	-	-	-	fig|394503.7.peg.2368	Ccel_2298	-	-	Transposase, IS605 OrfB
TAG17640	-	-	-	-	fig|394503.7.peg.2372	Ccel_2302	-	-	hypothetical protein
TAG17641	-	-	-	-	fig|394503.7.peg.2376	Ccel_2306	-	-	Aldo/keto reductase
TAG17642	-	-	-	-	fig|394503.7.peg.2378	Ccel_2308	-	-	hypothetical protein
TAG17643	-	-	-	-	fig|394503.7.peg.2379	Ccel_2309	-	-	FIG138056: a glutathione-dependent thiol reductase
TAG17644	-	-	-	-	fig|394503.7.peg.237	Ccel_0224	-	-	ABC transporter, permease protein
TAG17645	-	-	-	-	fig|394503.7.peg.2380	Ccel_2310	-	-	Chemotaxis response regulator protein-glutamate methylesterase CheB (EC 3.1.1.61)
TAG17646	-	-	-	-	fig|394503.7.peg.2382	-	-	-	Chemotaxis protein methyltransferase CheR (EC 2.1.1.80)
TAG17647	-	-	-	-	fig|394503.7.peg.2383	-	-	-	Chemotaxis protein methyltransferase CheR (EC 2.1.1.80)
TAG17648	-	-	fig|203119.11.peg.853	Cthe_0811	fig|394503.7.peg.2387	Ccel_2316	fig|31899.10.peg.2282	2282	Chemotaxis regulator - transmits chemoreceptor signals to flagellar motor components CheY
TAG17649	-	-	-	-	fig|394503.7.peg.2388	Ccel_2317	-	-	type IV pilus assembly PilZ
TAG17650	-	-	-	-	fig|394503.7.peg.2389	Ccel_2318	-	-	GGDEF domain protein
TAG17651	-	-	-	-	fig|394503.7.peg.238	Ccel_0225	-	-	hypothetical protein
TAG17652	-	-	-	-	fig|394503.7.peg.2390	Ccel_2319	-	-	Endo-1,4-beta-xylanase( EC:3.2.1.8 )
TAG17653	-	-	-	-	fig|394503.7.peg.2392	Ccel_2321	-	-	hypothetical protein
TAG17654	-	-	-	-	fig|394503.7.peg.2393	Ccel_2322	-	-	hypothetical protein
TAG17655	-	-	-	-	fig|394503.7.peg.2395	Ccel_2324	-	-	Two-component transcriptional response regulator, OmpR family
TAG17656	-	-	-	-	fig|394503.7.peg.2396	Ccel_2325	-	-	Putative glycosyltransferase
TAG17657	-	-	-	-	fig|394503.7.peg.2397	Ccel_2326	-	-	phosphopantetheine-binding
TAG17658	-	-	-	-	fig|394503.7.peg.2398	Ccel_2327	-	-	Putative glycosyltransferase
TAG17659	-	-	-	-	fig|394503.7.peg.2399	Ccel_2328	-	-	Malonyl CoA-acyl carrier protein transacylase (EC 2.3.1.39) in polyketide synthesis
TAG17660	-	-	-	-	fig|394503.7.peg.239	Ccel_0226	-	-	hypothetical protein
TAG17661	fig|1094508.3.peg.754	Tsac_0747	fig|203119.11.peg.2556	Cthe_2402	fig|394503.7.peg.23	Ccel_0021	fig|31899.10.peg.2984	2984	LysM domain-containing membrane protein
TAG17662	-	-	-	-	fig|394503.7.peg.2400	Ccel_2329	-	-	Polyketide synthase modules and related proteins
TAG17663	-	-	-	-	fig|394503.7.peg.2401	Ccel_2330	-	-	Polyketide synthase modules and related proteins
TAG17664	-	-	-	-	fig|394503.7.peg.2402	Ccel_2331	-	-	Polyketide synthase modules and related proteins
TAG17665	-	-	-	-	fig|394503.7.peg.2403	Ccel_2332	-	-	hypothetical protein
TAG17666	-	-	-	-	fig|394503.7.peg.2404	Ccel_2333	-	-	ABC-type siderophore export system, fused ATPase and permease components
TAG17667	-	-	-	-	fig|394503.7.peg.2406	Ccel_2335	-	-	FIG140336: TPR domain protein
TAG17668	-	-	-	-	fig|394503.7.peg.2407	Ccel_2336	-	-	hypothetical protein
TAG17669	-	-	-	-	fig|394503.7.peg.2409	Ccel_2338	-	-	surface proteins containing Ig-like domains-like
TAG17670	-	-	-	-	fig|394503.7.peg.240	Ccel_0227	-	-	hypothetical protein
TAG17671	-	-	-	-	fig|394503.7.peg.2410	Ccel_2339	-	-	hypothetical protein
TAG17672	-	-	-	-	fig|394503.7.peg.2411	Ccel_2340	-	-	hypothetical protein
TAG17673	-	-	-	-	fig|394503.7.peg.2413	Ccel_2342	-	-	Excinuclease ABC subunit A
TAG17674	-	-	-	-	fig|394503.7.peg.2414	Ccel_2343	-	-	Beta-lactamase class C-like and penicillin binding proteins (PBPs) superfamily
TAG17675	-	-	-	-	fig|394503.7.peg.2416	Ccel_2345	-	-	hypothetical protein
TAG17676	-	-	-	-	fig|394503.7.peg.2417	-	-	-	hypothetical protein
TAG17677	-	-	-	-	fig|394503.7.peg.2418	-	-	-	hypothetical protein
TAG17678	-	-	-	-	fig|394503.7.peg.2419	Ccel_2348	-	-	Efflux ABC transporter, permease protein
TAG17679	-	-	-	-	fig|394503.7.peg.2420	Ccel_2349	-	-	Efflux ABC transporter, permease protein
TAG17680	-	-	-	-	fig|394503.7.peg.2422	Ccel_2351	-	-	Radical SAM domain protein
TAG17681	-	-	-	-	fig|394503.7.peg.2423	Ccel_2352	-	-	Radical SAM domain protein
TAG17682	-	-	-	-	fig|394503.7.peg.2424	Ccel_2353	-	-	Radical SAM domain protein
TAG17683	-	-	-	-	fig|394503.7.peg.2425	Ccel_2354	-	-	Chitobiose phosphorylase (EC 2.4.1.-)
TAG17684	-	-	-	-	fig|394503.7.peg.2429	Ccel_2358	-	-	hypothetical protein
TAG17685	-	-	-	-	fig|394503.7.peg.242	Ccel_0229	-	-	hypothetical protein
TAG17686	-	-	-	-	fig|394503.7.peg.2430	Ccel_2360	-	-	hypothetical protein
TAG17687	-	-	-	-	fig|394503.7.peg.2431	Ccel_2361	-	-	Mobile element protein
TAG17688	-	-	-	-	fig|394503.7.peg.2432	-	-	-	hypothetical protein
TAG17689	-	-	-	-	fig|394503.7.peg.2433	Ccel_2362	-	-	hypothetical protein
TAG17690	-	-	-	-	fig|394503.7.peg.2434	-	-	-	Protein with similarity to RtcB
TAG17691	-	-	-	-	fig|394503.7.peg.2435	Ccel_2364	-	-	hypothetical protein
TAG17692	-	-	-	-	fig|394503.7.peg.2436	Ccel_2365	-	-	hypothetical protein
TAG17693	-	-	-	-	fig|394503.7.peg.2437	Ccel_2366	-	-	hypothetical protein
TAG17694	-	-	-	-	fig|394503.7.peg.2438	Ccel_2367	-	-	hypothetical protein
TAG17695	-	-	-	-	fig|394503.7.peg.2439	Ccel_2368	-	-	hypothetical protein
TAG17696	-	-	-	-	fig|394503.7.peg.243	Ccel_0230	-	-	ADP-ribose pyrophosphatase (EC 3.6.1.13)
TAG17697	-	-	-	-	fig|394503.7.peg.2440	Ccel_2369	-	-	hypothetical protein
TAG17698	-	-	-	-	fig|394503.7.peg.2441	Ccel_2370	-	-	Radical SAM domain protein
TAG17699	-	-	-	-	fig|394503.7.peg.2442	Ccel_2371	-	-	Mobile element protein
TAG17700	-	-	-	-	fig|394503.7.peg.2443	-	-	-	hypothetical protein
TAG17701	-	-	-	-	fig|394503.7.peg.2444	Ccel_2372	-	-	Transposase
TAG17702	-	-	-	-	fig|394503.7.peg.2445	Ccel_2373	-	-	2-amino-3,7-dideoxy-D-threo-hept-6-ulosonate synthase (EC 2.2.1.10)
TAG17703	-	-	-	-	fig|394503.7.peg.2446	Ccel_2374	-	-	3-amino-4-hydroxybenzoate synthase (EC 4.1.99.20)
TAG17704	-	-	-	-	fig|394503.7.peg.2447	Ccel_2375	-	-	Acyl carrier protein
TAG17705	-	-	-	-	fig|394503.7.peg.2448	Ccel_2376	-	-	Non-ribosomal peptide synthetase
TAG17706	-	-	-	-	fig|394503.7.peg.2449	Ccel_2377	-	-	Polyketide synthase modules and related proteins
TAG17707	-	-	-	-	fig|394503.7.peg.2450	Ccel_2378	-	-	Polyketide synthase modules and related proteins
TAG17708	-	-	-	-	fig|394503.7.peg.2451	Ccel_2379	-	-	Radical SAM domain protein
TAG17709	-	-	-	-	fig|394503.7.peg.2452	Ccel_2380	-	-	Malonyl CoA-acyl carrier protein transacylase (EC 2.3.1.39) in polyketide synthesis
TAG17710	-	-	-	-	fig|394503.7.peg.2453	Ccel_2381	-	-	Polyketide synthase modules and related proteins
TAG17711	-	-	-	-	fig|394503.7.peg.2454	Ccel_2382	-	-	hypothetical protein
TAG17712	-	-	-	-	fig|394503.7.peg.2455	Ccel_2383	-	-	Polyketide synthase modules and related proteins
TAG17713	-	-	-	-	fig|394503.7.peg.2456	Ccel_2384	-	-	Polyketide synthase modules and related proteins
TAG17714	-	-	-	-	fig|394503.7.peg.2457	Ccel_2385	-	-	Polyketide synthase modules and related proteins
TAG17715	-	-	-	-	fig|394503.7.peg.2458	Ccel_2386	-	-	Polyketide synthase modules and related proteins
TAG17716	fig|1094508.3.peg.711	Tsac_0703	-	-	fig|394503.7.peg.2459	Ccel_2387	-	-	hypothetical protein
TAG17717	-	-	-	-	fig|394503.7.peg.245	Ccel_0232	-	-	hypothetical protein
TAG17718	-	-	-	-	fig|394503.7.peg.2460	Ccel_2388	-	-	hypothetical protein
TAG17719	-	-	-	-	fig|394503.7.peg.2461	Ccel_2389	-	-	Polyketide synthase modules and related proteins
TAG17720	-	-	-	-	fig|394503.7.peg.2462	Ccel_2390	-	-	Polyketide synthase modules and related proteins
TAG17721	-	-	-	-	fig|394503.7.peg.2463	Ccel_2391	-	-	hypothetical protein
TAG17722	-	-	-	-	fig|394503.7.peg.2464	Ccel_2392	-	-	Cellulose 1,4-beta-cellobiosidase (non-reducing end) (EC 3.2.1.91)
TAG17723	-	-	-	-	fig|394503.7.peg.2465	Ccel_2393	-	-	hypothetical protein
TAG17724	-	-	-	-	fig|394503.7.peg.2466	Ccel_2394	-	-	Uncharacterized MFS-type transporter
TAG17725	-	-	-	-	fig|394503.7.peg.2467	Ccel_2395	-	-	Lipolytic enzyme, G-D-S-L
TAG17726	-	-	-	-	fig|394503.7.peg.2468	-	-	-	hypothetical protein
TAG17727	-	-	-	-	fig|394503.7.peg.2469	-	-	-	hypothetical protein
TAG17728	-	-	-	-	fig|394503.7.peg.2470	-	-	-	hypothetical protein
TAG17729	-	-	-	-	fig|394503.7.peg.2471	-	-	-	transposase IS116/IS110/IS902 family protein
TAG17730	-	-	-	-	fig|394503.7.peg.2472	-	-	-	hypothetical protein
TAG17731	-	-	-	-	fig|394503.7.peg.2473	-	-	-	hypothetical protein
TAG17732	-	-	-	-	fig|394503.7.peg.2474	Ccel_2399	-	-	hypothetical protein
TAG17733	-	-	-	-	fig|394503.7.peg.2475	Ccel_2400	-	-	hypothetical protein
TAG17734	-	-	fig|203119.11.peg.56,fig|203119.11.peg.57	Cthe_0051,Cthe_0052	fig|394503.7.peg.2477	Ccel_2402	-	-	glycoside hydrolase
