TAG13519	-	hypothetical protein
TAG13520	-	hypothetical protein
TAG13521	-	hypothetical protein
TAG13522	-	hypothetical protein
TAG13523	-	Mobile element protein
TAG13524	-	hypothetical protein
TAG13525	-	hypothetical protein
TAG13526	-	hypothetical protein
TAG13527	-	hypothetical protein
TAG13528	-	hypothetical protein
TAG13529	-	Type II restriction-modification enzyme, methylase family protein (STM4495 in Salmonella)
TAG13530	-	Uncharacterized protein sporadically distributed in bacteria and archaea (STM4496 in Salmonella)
TAG13531	-	Uncharacterized protein, contains DUF1788 domain
TAG13532	-	Putative inner membrane protein, DUF1819 superfamily
TAG13533	-	hypothetical protein
TAG13534	-	hypothetical protein
TAG13535	-	hypothetical protein
TAG13536	-	hypothetical protein
TAG13537	-	Prevent host death protein, Phd antitoxin
TAG13538	-	Aminodeoxychorismate lyase (EC 4.1.3.38)
TAG13539	-	hypothetical protein
TAG13540	-	hypothetical protein
TAG13541	-	Death on curing protein, Doc toxin
TAG13542	-	Carbonic anhydrase, gamma class (EC 4.2.1.1)
TAG13543	-	hypothetical protein
TAG13544	-	O-acetylhomoserine sulfhydrylase (EC 2.5.1.49) @ O-succinylhomoserine sulfhydrylase (EC 2.5.1.48)
TAG13545	-	hypothetical protein
TAG13546	-	Putative sulfite reductase, GSU1351 type
TAG13547	1670,781	Sulfur carrier protein ThiS
TAG13548	-	Adenylylsulfate reductase beta-subunit (EC 1.8.99.2)
TAG13549	-	Putative sulfate permease
TAG13550	-	hypothetical protein
TAG13551	-	hypothetical protein
TAG13552	-	Uncharacterized S4 RNA-binding-domain protein YbcJ
TAG13553	-	hypothetical protein
TAG13554	-	Metal-dependent hydrolase of the beta-lactamase superfamily
TAG13555	-	hypothetical protein
TAG13556	-	Site-specific recombinase
TAG13557	-	UPF0394 inner membrane protein YedE
TAG13558	-	DNA-binding protein
TAG13559	-	Sll1429 protein
TAG13560	-	hypothetical protein
TAG13561	-	hypothetical protein
TAG13562	-	Sensor protein atoS (EC 2.7.3.-)
TAG13563	-	UPF0033 protein YedF
TAG13564	-	Methylaspartate mutase, S subunit (EC 5.4.99.1)
TAG13565	-	hypothetical protein
TAG13566	-	hypothetical protein
TAG13567	-	hypothetical protein
TAG13568	-	hypothetical protein
TAG13569	-	hypothetical protein
TAG13570	-	hypothetical protein
TAG13571	-	hypothetical protein
TAG13572	-	hypothetical protein
TAG13573	-	hypothetical protein
TAG13574	-	cytochrome c, NapC/NirT family
TAG13575	-	hypothetical protein
TAG13576	-	hypothetical protein
TAG13577	-	Putative transcription regulator
TAG13578	-	N-terminal HTH domain of molybdenum-binding protein family
TAG13579	-	tRNA proofreading protein STM4549
TAG13580	-	hypothetical protein
TAG13581	-	hypothetical protein
TAG13582	-	hypothetical protein
TAG13583	-	hypothetical protein
TAG13584	-	DNA polymerase III delta subunit (EC 2.7.7.7)
TAG13585	-	Stage II sporulation protein P
TAG13586	-	Heat shock protein GrpE
TAG13587	-	hypothetical protein
TAG13588	-	Uncharacterized protein YqfD
TAG13589	-	Long-chain-fatty-acid--CoA ligase (EC 6.2.1.3)
TAG13590	-	hypothetical protein
TAG13591	-	hypothetical protein
TAG13592	-	hypothetical protein
TAG13593	-	hypothetical protein
TAG13594	-	FIG137478: Hypothetical protein
TAG13595	-	hypothetical protein
TAG13596	-	hypothetical protein
TAG13597	-	hypothetical protein
TAG13598	-	Polysulfide reductase, subunit A, putative
TAG13599	-	Polysulfide reductase, subunit C, putative
TAG13600	-	hypothetical protein
TAG13601	-	Uroporphyrinogen III decarboxylase (EC 4.1.1.37)
TAG13602	-	Methylaspartate ammonia-lyase (EC 4.3.1.2)
TAG13603	-	2-oxoglutarate/2-oxoacid ferredoxin oxidoreductase, delta subunit, ferredoxin-like 4Fe-4S binding protein (EC 1.2.7.-)
TAG13604	-	Similar to benzoyl-CoA reductase subunit D
TAG13605	-	hypothetical protein
TAG13606	-	hypothetical protein
TAG13607	-	Uncharacterized membrane protein Rmet_3714
TAG13608	-	alkaline serine protease
TAG13609	-	Cytochrome c peroxidase (EC 1.11.1.5)
TAG13610	-	hypothetical protein
TAG13611	-	hypothetical protein
TAG13612	-	Acetyltransferase, GNAT family
TAG13613	-	Hypothetical protein Cj1505c
TAG13614	-	ABC transporter, ATP-binding protein
TAG13615	-	hypothetical protein
TAG13616	2650,956	3-isopropylmalate dehydrogenase (EC 1.1.1.85)
TAG13617	-	hypothetical protein
TAG13618	-	hypothetical protein
TAG13619	-	hypothetical protein
TAG13620	-	hypothetical protein
TAG13621	-	hypothetical protein
TAG13622	-	hypothetical protein
TAG13623	-	DNA polymerase III delta prime subunit (EC 2.7.7.7)
TAG13624	-	hypothetical protein
TAG13625	-	hypothetical protein
TAG13626	-	SAM-dependent methyltransferase
TAG13627	-	hypothetical protein
TAG13628	-	hypothetical protein
TAG13629	-	SAM-dependent methyltransferase
TAG13630	-	hypothetical protein
TAG13631	-	DNA replication intiation control protein YabA
TAG13632	-	hypothetical protein
TAG13633	-	hypothetical protein
TAG13634	-	Glutaredoxin and related proteins
TAG13635	-	hypothetical protein
TAG13636	-	Cob(I)alamin adenosyltransferase (EC 2.5.1.17) @ Cob(I)alamin adenosyltransferase (EC 2.5.1.17), clustered with cobalamin synthesis
TAG13637	-	2-oxoglutarate/2-oxoacid ferredoxin oxidoreductase, delta subunit, ferredoxin-like 4Fe-4S binding protein (EC 1.2.7.-)
TAG13638	-	DNA for 3-methylaspartate ammonia-lyase, glutamate mutase
TAG13639	-	Repair of Iron Centers di-iron protein
TAG13640	-	hypothetical protein
TAG13641	-	Osmotically inducible protein Y
TAG13642	-	hypothetical protein
TAG13643	-	hypothetical protein
TAG13644	-	hypothetical protein
TAG13645	-	MBL-fold metallo-hydrolase superfamily
TAG13646	-	Assimilatory nitrate reductase large subunit (EC 1.7.99.4)
TAG13647	-	Quad-[4Fe-4S] ferredoxin, HycB/HydN/HyfA family
TAG13648	-	hypothetical protein
TAG13649	-	Cytochrome c family protein
TAG13650	-	Glyoxalase family protein
TAG13651	-	Cytochrome c552 precursor (EC 1.7.2.2)
TAG13652	-	hypothetical protein
TAG13653	-	hypothetical protein
TAG13654	-	hypothetical protein
TAG13655	-	hypothetical protein
TAG13656	-	hypothetical protein
TAG13657	-	hypothetical protein
TAG13658	-	Transcriptional regulator, LysR family
TAG13659	-	hypothetical protein
TAG13660	-	hypothetical protein
TAG13661	-	2-oxoglutarate/malate translocator
TAG13662	-	Type IV fimbrial biogenesis protein FimT
TAG13663	-	Type IV pilin PilA
TAG13664	-	Type IV pilin PilA
TAG13665	-	Type IV fimbrial biogenesis protein PilX
TAG13666	-	Type IV pilus biogenesis protein PilN
TAG13667	-	hypothetical protein
TAG13668	-	doubled CXXCH domain protein
TAG13669	-	hypothetical protein
TAG13670	-	doubled CXXCH domain protein
TAG13671	-	Cytochrome c family protein
TAG13672	-	hypothetical protein
TAG13673	-	hypothetical protein
TAG13674	-	hypothetical protein
TAG13675	1413,1428	hypothetical protein
TAG13676	-	Glycogen debranching enzyme
TAG13677	-	MBL-fold metallo-hydrolase superfamily
TAG13678	-	Acyl-CoA synthetases (AMP-forming)/AMP-acid ligases II
TAG13679	-	Succinate dehydrogenase iron-sulfur protein (EC 1.3.5.1)
TAG13680	-	Transcriptional regulator, Xre family
TAG13681	-	Nicotinamidase (EC 3.5.1.19)
TAG13682	-	Propanediol utilization polyhedral body protein PduJ
TAG13683	-	Propanediol utilization polyhedral body protein PduB
TAG13684	-	Propanediol utilization polyhedral body protein PduJ
TAG13685	-	Heterodisulfide reductase subunit B-like protein @ Putative succinate dehydrogenase subunit
TAG13686	-	hypothetical protein
TAG13687	-	Adenine deaminase (EC 3.5.4.2)
TAG13688	-	Molybdenum cofactor cytidylyltransferase (EC 2.7.7.76) / Selenium-dependent molybdenum hydroxylase system protein YqeB
TAG13689	-	Glutamate formiminotransferase (EC 2.1.2.5) @ Glutamate formyltransferase
TAG13690	-	S-adenosylhomocysteine deaminase (EC 3.5.4.28); Methylthioadenosine deaminase (EC 3.5.4.31)
TAG13691	-	Response regulator/GGDEF domain protein
TAG13692	-	Two-component transcriptional response regulator, LuxR family
TAG13693	-	Glutamine synthetase type I (EC 6.3.1.2)
TAG13694	-	Glutamine synthetase type I (EC 6.3.1.2)
TAG13695	-	Heterodisulfide reductase subunit B-like protein / Domain of unknown function
TAG13696	-	hypothetical protein
TAG13697	864	tRNA threonylcarbamoyladenosine biosynthesis protein TsaE
TAG13698	-	probable enzyme with TIM-barrel fold
TAG13699	-	2-hydroxymuconate tautomerase-like protein YwhB (Bsu3751)
TAG13700	-	hypothetical protein
TAG13701	-	Glutaredoxin-related protein
TAG13702	-	Glutaredoxin-related protein
TAG13703	-	hypothetical protein
TAG13704	1272	FIG000605: protein co-occurring with transport systems (COG1739)
TAG13705	2810	UPF0131 protein YtfP
TAG13706	-	hypothetical protein
TAG13707	-	hypothetical protein
TAG13708	-	Hypothetical alternative hydroxymethylpyrimidine phosphate kinase ThiD (EC 2.7.4.7) / Thiamin-phosphate pyrophosphorylase (EC 2.5.1.3)
TAG13709	-	hypothetical protein
TAG13710	-	EAL-domain protein
TAG13711	-	Uroporphyrinogen-III methyltransferase (EC 2.1.1.107)
TAG13712	-	Hypothetical protein of L-Asparaginase type 2-like superfamily
TAG13713	-	hypothetical protein
TAG13714	-	hypothetical protein
TAG13715	-	Sodium/glycine symporter GlyP
TAG13716	-	Fructose-1,6-bisphosphatase, GlpX type (EC 3.1.3.11)
TAG13717	-	Tungsten-containing aldehyde:ferredoxin oxidoreductase cofactor synthesis sulfur carrier protein
TAG13718	1282,1671,784	Sulfur carrier protein ThiS adenylyltransferase (EC 2.7.7.73)
TAG13719	-	hypothetical protein
TAG13720	-	hypothetical protein
TAG13721	-	hypothetical protein
TAG13722	-	hypothetical protein
TAG13723	-	hypothetical protein
TAG13724	-	MdtR transcriptional regulator, MarR family
TAG13725	-	Uncharacterized MFS-type transporter
TAG13726	-	Probable transcription regulator, MerR family
TAG13727	-	hypothetical protein
TAG13728	-	hypothetical protein
TAG13729	-	hypothetical protein
TAG13730	-	hypothetical protein
TAG13731	-	hypothetical protein
TAG13732	-	hypothetical protein
TAG13733	-	hypothetical protein
TAG13734	-	hypothetical protein
TAG13735	1325	Type I restriction-modification system, DNA-methyltransferase subunit M (EC 2.1.1.72)
TAG13736	-	hypothetical protein
TAG13737	-	hypothetical protein
TAG13738	-	hypothetical protein
TAG13739	-	hypothetical protein
TAG13740	-	hypothetical protein
TAG13741	-	hypothetical protein
TAG13742	-	hypothetical protein
TAG13743	-	hypothetical protein
TAG13744	-	hypothetical protein
TAG13745	-	Long-chain-fatty-acid--CoA ligase (EC 6.2.1.3)
TAG13746	-	hypothetical protein
TAG13747	-	hypothetical protein
TAG13748	-	Carbon monoxide-responsive transcriptional activator CooA
TAG13749	-	hypothetical protein
TAG13750	-	hypothetical protein
TAG13751	-	OsmC/Ohr family protein
TAG13752	1287	Molybdopterin molybdenumtransferase (EC 2.10.1.1)
TAG13753	-	Ferredoxin
TAG13754	-	HlyD family secretion protein
TAG13755	-	hypothetical protein
TAG13756	-	hypothetical protein
TAG13757	-	hypothetical protein
TAG13758	-	hypothetical protein
TAG13759	-	hypothetical protein
TAG13760	-	hypothetical protein
TAG13761	-	HD domain protein
TAG13762	-	KaiC
TAG13763	-	hypothetical protein
TAG13764	-	hypothetical protein
TAG13765	-	hypothetical protein
TAG13766	1717	Serine protease
TAG13767	-	hypothetical protein
TAG13768	-	hypothetical protein
TAG13769	-	hypothetical protein
TAG13770	-	GAF domain/HD domain protein
TAG13771	-	hypothetical protein
TAG13772	-	hypothetical protein
TAG13773	-	hypothetical protein
TAG13774	-	hypothetical protein
TAG13775	-	Biotin carboxylase of acetyl-CoA carboxylase (EC 6.3.4.14)
TAG13776	-	Phosphatidylserine decarboxylase (EC 4.1.1.65)
TAG13777	-	Transcriptional regulator, AraC family
TAG13778	-	hypothetical protein
TAG13779	-	Heterodisulfide reductase subunit C-like protein
TAG13780	-	Heterodisulfide reductase subunit A-like protein
TAG13781	-	Two-component system sensor histidine kinase
TAG13782	-	hypothetical protein
TAG13783	-	Copper(I) chaperone CopZ
TAG13784	-	hypothetical protein
TAG13785	-	hypothetical protein
TAG13786	-	hypothetical protein
TAG13787	-	GAF domain/GGDEF domain protein
TAG13788	-	DNA polymerase III alpha subunit (EC 2.7.7.7)
TAG13789	-	Methyl-accepting chemotaxis sensor/transducer protein
TAG13790	-	hypothetical protein
TAG13791	-	hypothetical protein
TAG13792	-	Membrane protease family protein BA0301
TAG13793	-	Streptomycin biosynthesis StrF domain protein
TAG13794	-	Glycosyl transferase, group 2 family
TAG13795	-	hypothetical protein
TAG13796	-	hypothetical protein
TAG13797	-	hypothetical protein
TAG13798	-	hypothetical protein
TAG13799	-	Uncharacterized di-4Fe-4S ferredoxin domain-containing protein, DVU0498 type
TAG13800	-	Flagellar assembly protein FliH
TAG13801	-	Flagellar protein FliJ
TAG13802	-	hypothetical protein
TAG13803	-	Flagellar basal body-associated protein FliL
TAG13804	2711	Flagellar biosynthesis protein FliQ
TAG13805	-	Uncharacterized MFS-type transporter
TAG13806	2716	Flagellar motor switch protein FliM
TAG13807	-	hypothetical protein
TAG13808	-	hypothetical protein
TAG13809	-	hypothetical protein
TAG13810	-	Methyl-accepting chemotaxis protein
TAG13811	-	hypothetical protein
TAG13812	-	Methyl-accepting chemotaxis transducer dimer protein
TAG13813	-	hypothetical protein
TAG13814	-	hypothetical protein
TAG13815	-	2-keto-3-deoxy-D-arabino-heptulosonate-7-phosphate synthase I beta (EC 2.5.1.54)
TAG13816	-	Prephenate dehydratase (EC 4.2.1.51)
TAG13817	-	hypothetical protein
TAG13818	-	hypothetical protein
TAG13819	-	hypothetical protein
TAG13820	-	Dolichyl-phosphate-mannose-protein mannosyltransferase
TAG13821	-	FIG00814129: Possible chaperone
TAG13822	-	hypothetical protein
TAG13823	1745	FIG01269488: protein, clustered with ribosomal protein L32p
TAG13824	-	hypothetical protein
TAG13825	-	RNA polymerase ECF-type sigma factor
TAG13826	-	hypothetical protein
TAG13827	-	putative membrane protein
TAG13828	-	putative lipoprotein
TAG13829	-	ABC transporter, permease protein
TAG13830	-	hypothetical protein
TAG13831	1448	16S rRNA processing protein RimM
TAG13832	179	Two-component transcriptional response regulator, NarL/FixJ family
TAG13833	-	NADH ubiquinone oxidoreductase chain A (EC 1.6.5.3)
TAG13834	-	hypothetical protein
TAG13835	-	hypothetical protein
TAG13836	-	hypothetical protein
TAG13837	-	hypothetical protein
TAG13838	-	hypothetical protein
TAG13839	-	ABC-type antimicrobial peptide transport system, permease component
TAG13840	-	Membrane protein
TAG13841	-	Nutrient germinant receptor hydrophilic subunit C (GerKC/GerAC/GerBC)
TAG13842	-	Stage II sporulation serine phosphatase for sigma-F activation (SpoIIE)
TAG13843	-	hypothetical protein
TAG13844	-	hypothetical protein
TAG13845	-	hypothetical protein
TAG13846	-	hypothetical protein
TAG13847	-	hypothetical protein
TAG13848	-	EpiH/GdmH-related protein
TAG13849	-	hypothetical protein
TAG13850	-	Ferredoxin
TAG13851	-	Translation initiation factor 2
TAG13852	-	hypothetical protein
TAG13853	1538	Polyribonucleotide nucleotidyltransferase (EC 2.7.7.8)
TAG13854	-	hypothetical protein
TAG13855	-	Dimeric dUTPase (EC 3.6.1.23)
TAG13856	1616	4-hydroxy-tetrahydrodipicolinate reductase (EC 1.17.1.8)
TAG13857	-	hypothetical protein
TAG13858	1465	RecA protein
TAG13859	-	Regulatory protein RecX
TAG13860	1647	SpoVS-related protein, type 4
TAG13861	-	Cobalamin synthase (EC 2.7.8.26)
TAG13862	-	Permease of the drug/metabolite transporter (DMT) superfamily
TAG13863	1991	tRNA dimethylallyltransferase (EC 2.5.1.75)
TAG13864	-	hypothetical protein
TAG13865	-	hypothetical protein
TAG13866	-	hypothetical protein
TAG13867	-	CBS domain protein sometimes clustered with YjeE
TAG13868	-	FIG00031715: Predicted metal-dependent phosphoesterases (PHP family)
TAG13869	-	GTP cyclohydrolase III (methanopterin)
TAG13870	-	hypothetical protein
TAG13871	-	hypothetical protein
TAG13872	-	hypothetical protein
TAG13873	-	Phosphosulfolactate synthase (EC 4.4.1.19)
TAG13874	-	hypothetical protein
TAG13875	-	hypothetical protein
TAG13876	-	Metallophosphoesterase
TAG13877	-	hypothetical protein
TAG13878	-	CzcABC family efflux RND transporter, membrane fusion protein
TAG13879	-	hypothetical protein
TAG13880	-	hypothetical protein
TAG13881	-	hypothetical protein
TAG13882	-	hypothetical protein
TAG13883	-	hypothetical protein
TAG13884	-	hypothetical protein
TAG13885	2059	Ferrous ion uptake protein A
TAG13886	-	hypothetical protein
TAG13887	-	hypothetical protein
TAG13888	-	5,10-methylenetetrahydrofolate reductase, small subunit (EC 1.5.1.20)
TAG13889	-	heterodisulfide reductase, subunit A/methylviologen reducing hydrogenase, subunit delta
TAG13890	-	Methanol:corrinoid methyltransferase (EC 2.1.1.90)
TAG13891	-	Uncharacterized protein GSU_0929
TAG13892	-	hypothetical protein
TAG13893	-	Adenine specific DNA methylase
TAG13894	-	FOG: HEAT repeat
TAG13895	-	Nicotinate dehydrogenase, large molybdopterin subunit like protein
TAG13896	-	hypothetical protein
TAG13897	2890	DNA polymerase IV (EC 2.7.7.7)
TAG13898	-	hypothetical protein
TAG13899	-	hypothetical protein
TAG13900	-	hypothetical protein
TAG13901	-	Phosphate transport regulator (distant homolog of PhoU)
TAG13902	-	hypothetical protein
TAG13903	-	hypothetical protein
TAG13904	-	hypothetical protein
TAG13905	-	hypothetical protein
TAG13906	-	Uncharacterized MFS-type transporter
TAG13907	-	Long-chain-fatty-acid--CoA ligase (EC 6.2.1.3)
TAG13908	-	hypothetical protein
TAG13909	-	hypothetical protein
TAG13910	-	hypothetical protein
TAG13911	-	LysM-repeat proteins and domains
TAG13912	-	Hydrolase, alpha/beta fold family
TAG13913	-	FIG003573: hypothetical protein
TAG13914	-	Geranylgeranyl pyrophosphate synthase
TAG13915	-	6-phosphogluconate dehydrogenase, decarboxylating (EC 1.1.1.44)
TAG13916	-	hypothetical protein
TAG13917	-	hypothetical protein
TAG13918	-	hypothetical protein
TAG13919	-	hypothetical protein
TAG13920	-	Cytosine deaminase and related metal-dependent hydrolases
TAG13921	-	hypothetical protein
TAG13922	-	hypothetical protein
TAG13923	-	hypothetical protein
TAG13924	1304	Prephenate and/or arogenate dehydrogenase (unknown specificity) (EC 1.3.1.12)(EC 1.3.1.43)
TAG13925	2201	Phosphoribosylanthranilate isomerase (EC 5.3.1.24)
TAG13926	-	Predicted hydroxymethylpyrimidine transporter CytX
TAG13927	-	Uncharacterized amino acid permease, GabP family
TAG13928	-	hypothetical protein
TAG13929	-	hypothetical protein
TAG13930	-	CCA tRNA nucleotidyltransferase (EC 2.7.7.72)
TAG13931	-	hypothetical protein
TAG13932	-	Stage V sporulation protein AF (SpoVAF)
TAG13933	-	Anaerobic respiratory reductase chaperone
TAG13934	-	Iron-sulfur cluster-binding protein
TAG13935	-	Anaerobic dimethyl sulfoxide reductase chain C (EC 1.8.5.3), anchor subunit
TAG13936	-	Anaerobic dimethyl sulfoxide reductase chain A (EC 1.8.5.3), molybdopterin-binding domain
TAG13937	-	hypothetical protein
TAG13938	-	Anaerobic dimethyl sulfoxide reductase chain B (EC 1.8.5.3), iron-sulfur binding subunit
TAG13939	-	Anaerobic dimethyl sulfoxide reductase chain A (EC 1.8.5.3), molybdopterin-binding domain
TAG13940	-	Anaerobic respiratory reductase chaperone
TAG13941	-	hypothetical protein
TAG13942	-	Protein CotJA
TAG13943	-	hypothetical protein
TAG13944	-	Adenine-specific DNA methylase containing a Zn-ribbon
TAG13945	-	ATP-dependent RNA helicase, DEAD/DEAH box family
TAG13946	-	hypothetical protein
TAG13947	544	PTS system, fructose-specific IIB component (EC 2.7.1.202) / PTS system, fructose-specific IIC component
TAG13948	-	Sugar phosphate isomerase/epimerase
TAG13949	-	hypothetical protein
TAG13950	-	hypothetical protein
TAG13951	-	hypothetical protein
TAG13952	-	hypothetical protein
TAG13953	-	Ferrous iron transporter FeoB
TAG13954	-	hypothetical protein
TAG13955	-	Ferredoxin
TAG13956	-	hypothetical protein
TAG13957	-	hypothetical protein
TAG13958	-	Related to 2-hydroxyglutaryl-CoA dehydratase, beta subunit
TAG13959	-	hypothetical protein
TAG13960	-	Molybdenum ABC transporter ATP-binding protein
TAG13961	-	O-methyltransferase
TAG13962	-	ABC transporter, ATP-binding protein
TAG13963	-	hypothetical protein
TAG13964	-	hypothetical protein
TAG13965	-	hypothetical protein
TAG13966	-	hypothetical protein
TAG13967	-	HD-GYP domain
TAG13968	-	Ferrous iron transporter FeoB
TAG13969	-	Ferrous iron transporter-associated protein FeoA
TAG13970	-	hypothetical protein
TAG13971	-	hypothetical protein
TAG13972	-	hypothetical protein
TAG13973	-	Iron-sulfur binding protein
TAG13974	-	hypothetical protein
TAG13975	-	hypothetical protein
TAG13976	-	hypothetical protein
TAG13977	-	Zinc ABC transporter, permease protein ZnuB
TAG13978	-	hypothetical protein
TAG13979	-	hypothetical protein
TAG13980	-	hypothetical protein
TAG13981	-	methylcobamide:CoM methyltransferase-related protein
TAG13982	-	hypothetical protein
TAG13983	-	hypothetical protein
TAG13984	-	hypothetical protein
TAG13985	-	hypothetical protein
TAG13986	-	hypothetical protein
TAG13987	-	hypothetical protein
TAG13988	-	hypothetical protein
TAG13989	-	Response regulator
TAG13990	-	hypothetical protein
TAG13991	-	Phosphoserine phosphatase RsbX (EC 3.1.3.3)
TAG13992	-	RsbT co-antagonist protein RsbRA
TAG13993	-	hypothetical protein
TAG13994	-	Glycerol-3-phosphate ABC transporter, substrate-binding protein UgpB
TAG13995	-	hypothetical protein
TAG13996	-	hypothetical protein
TAG13997	-	hypothetical protein
TAG13998	-	hypothetical protein
TAG13999	-	hypothetical protein
TAG14000	-	hypothetical protein
TAG14001	-	hypothetical protein
TAG14002	1247,2189,857	RNA polymerase sporulation specific sigma factor SigG
TAG14003	-	hypothetical protein
TAG14004	-	Stage II sporulation protein M (SpoIIM)
TAG14005	1821	NAD kinase (EC 2.7.1.23)
TAG14006	1776	1-deoxy-D-xylulose 5-phosphate synthase (EC 2.2.1.7)
TAG14007	-	hypothetical protein
TAG14008	-	Uncharacterized protein DSY2363
TAG14009	-	hypothetical protein
TAG14010	-	Uncharacterized amino acid permease, GabP family
TAG14011	-	Stage III sporulation protein AH
TAG14012	-	Stage III sporulation protein AF
TAG14013	1473	Stage III sporulation protein AE
TAG14014	-	hypothetical protein
TAG14015	-	hypothetical protein
TAG14016	2207	3-dehydroquinate dehydratase II (EC 4.2.1.10)
TAG14017	-	hypothetical protein
TAG14018	-	Uncharacterized amino acid permease, GabP family
TAG14019	-	Type IV pilus biogenesis protein PilN
TAG14020	-	Type IV fimbrial biogenesis protein PilX
TAG14021	-	hypothetical protein
TAG14022	-	Type IV pilin PilA
TAG14023	-	hypothetical protein
TAG14024	-	hypothetical protein
TAG14025	-	hypothetical protein
TAG14026	-	Heptaprenyl diphosphate synthase component II (EC 2.5.1.30)
TAG14027	-	hypothetical protein
TAG14028	-	Transposase
TAG14029	-	hypothetical protein
TAG14030	-	hypothetical protein
TAG14031	-	hypothetical protein
TAG14032	-	hypothetical protein
TAG14033	-	hypothetical protein
TAG14034	-	hypothetical protein
TAG14035	-	hypothetical protein
TAG14036	-	hypothetical protein
TAG14037	-	hypothetical protein
TAG14038	-	hypothetical protein
TAG14039	-	hypothetical protein
TAG14040	-	hypothetical protein
TAG14041	-	Chromosome partition protein smc
TAG14042	-	hypothetical protein
TAG14043	-	Nucleoside-diphosphate-sugar epimerase
TAG14044	-	Transcriptional regulator, GntR family
TAG14045	-	hypothetical protein
TAG14046	-	TPR domain protein
TAG14047	-	Dissimilatory sulfite reductase, alpha subunit (EC 1.8.99.5)
TAG14048	-	Transposase
TAG14049	-	Mobile element protein
TAG14050	-	Transposase
TAG14051	-	hypothetical protein
TAG14052	-	hypothetical protein
TAG14053	519	hypothetical protein
TAG14054	-	hypothetical protein
TAG14055	-	Transposase
TAG14056	-	hypothetical protein
TAG14057	-	dTDP-glucose 4,6-dehydratase (EC 4.2.1.46)
TAG14058	-	hypothetical protein
TAG14059	-	Transposase
TAG14060	-	hypothetical protein
TAG14061	-	hypothetical protein
TAG14062	-	hypothetical protein
TAG14063	-	hypothetical protein
TAG14064	-	hypothetical protein
TAG14065	-	hypothetical protein
TAG14066	-	Selenide,water dikinase (EC 2.7.9.3) @ selenocysteine-containing
TAG14067	-	tRNA 5-methylaminomethyl-2-thiouridine synthesis sulfur carrier protein TusA
TAG14068	-	Dissimilatory sulfite reductase, beta subunit (EC 1.8.99.5)
TAG14069	-	Glucose-1-phosphate thymidylyltransferase (EC 2.7.7.24)
TAG14070	1633	hypothetical protein
TAG14071	-	Glucose-1-phosphate thymidylyltransferase (EC 2.7.7.24)
TAG14072	-	hypothetical protein
TAG14073	-	hypothetical protein
TAG14074	-	hypothetical protein
TAG14075	-	Glycosyl transferase, group 1
TAG14076	-	hypothetical protein
TAG14077	-	hypothetical protein
TAG14078	-	Glycosyl transferase
TAG14079	-	Uncharacterized protein YyaL
TAG14080	-	hypothetical protein
TAG14081	-	Putative predicted metal-dependent hydrolase
TAG14082	-	hypothetical protein
TAG14083	-	hypothetical protein
TAG14084	-	hypothetical protein
TAG14085	-	hypothetical protein
TAG14086	-	hypothetical protein
TAG14087	-	hypothetical protein
TAG14088	-	Uncharacterized protein, YkwD family
TAG14089	679,711	hypothetical protein
TAG14090	-	hypothetical protein
TAG14091	2151	Recombination inhibitory protein MutS2
TAG14092	846	Uncharacterized protease CPF_2136
TAG14093	-	hypothetical protein
TAG14094	-	hypothetical protein
TAG14095	-	hypothetical protein
TAG14096	-	Hydroxyindole O-methyltransferase (EC 2.1.1.4)
TAG14097	-	hypothetical protein
TAG14098	-	Uncharacterized DUF4277-domain-containing protein, perhaps a transposase
TAG14099	-	hypothetical protein
TAG14100	-	hypothetical protein
TAG14101	-	TrsK-like protein
TAG14102	510	CRISPR-associated helicase Cas3
TAG14103	-	hypothetical protein
TAG14104	-	hypothetical protein
TAG14105	-	hypothetical protein
TAG14106	-	hypothetical protein
TAG14107	-	hypothetical protein
TAG14108	-	hypothetical protein
TAG14109	-	DNA polymerase X family
TAG14110	-	PIN domain protein
TAG14111	-	Aspartate aminotransferase (EC 2.6.1.1)
TAG14112	-	hypothetical protein
TAG14113	-	hypothetical protein
TAG14114	-	hypothetical protein
TAG14115	1155	Lipoyl synthase (EC 2.8.1.8)
TAG14116	-	hypothetical protein
TAG14117	-	hypothetical protein
TAG14118	-	hypothetical protein
TAG14119	-	hypothetical protein
TAG14120	2497	Coat F domain protein
TAG14121	-	Uncharacterized protein CLJU_c20950
TAG14122	-	DNA double-strand break repair Rad50 ATPase
TAG14123	-	DNA double-strand break repair protein Mre11
TAG14124	-	N-acetylmuramoyl-L-alanine amidase (EC 3.5.1.28)
TAG14125	-	hypothetical protein
TAG14126	-	TrkA-like protein
TAG14127	-	Thioesterase
TAG14128	-	Uncharacterized protein Npun_F4008
TAG14129	-	hypothetical protein
TAG14130	-	hypothetical protein
TAG14131	-	Streptococcal hemagglutinin protein
TAG14132	-	hypothetical protein
TAG14133	-	hypothetical protein
TAG14134	-	hypothetical protein
TAG14135	-	DNA primase, phage associated
TAG14136	-	Malto-oligosyltrehalose trehalohydrolase (EC 3.2.1.141)
TAG14137	-	Malto-oligosyltrehalose synthase (EC 5.4.99.15)
TAG14138	-	hypothetical protein
TAG14139	-	Toxin 1, PIN domain
TAG14140	-	Molybdopterin molybdenumtransferase (EC 2.10.1.1)
TAG14141	-	Molybdenum cofactor guanylyltransferase (EC 2.7.7.77)
